cycle_id,time_min,total_rul,current_rul,vibration,temp_motor,pressure,vib_motor
1,99,526,426,0.350886987884517,43.55981578723048,8.079158015124996,0.25385899833165243
1,100,526,425,0.2826874973313088,43.98624029114938,8.10202351577851,0.13575824610523501
1,101,526,424,0.21255947031022268,43.99264603607622,8.10682246842071,0.0368857068233272
1,102,526,423,0.34813147936619104,43.52716601273577,8.257126488804147,0.1267367209233724
1,103,526,422,0.2997141392766479,44.07388992561524,8.226508776779536,0.1457470201936238
1,104,526,421,0.37002265482585683,44.41874708426322,8.124752807009921,0.1467400314448069
1,105,526,420,0.35564959689706105,43.98647163724906,8.126116104200616,0.23118009733762893
1,106,526,419,0.49781538260913216,43.88373234541934,8.089369726681067,0.2652834272176931
1,107,526,418,0.34089216856778803,43.950299600335654,8.053782609817526,0.33302301906759224
1,108,526,417,0.2761993365846088,44.151892093817466,8.13490879098153,0.0638640417715249
1,109,526,416,0.38586122891881214,43.60783520488899,8.09370920257743,0.2373641742704647
1,110,526,415,0.3936570922803764,44.08282444577103,8.13472816972988,0.16674926308568816
1,111,526,414,0.4982975237275341,43.96913557222202,8.064336591386706,0.26379594972981685
1,112,526,413,0.45649738540843054,44.526597004073466,8.101968315856269,0.2752444033253427
1,113,526,412,0.4186421777045174,44.06037576141126,8.142994348946718,0.11313606473875765
1,114,526,411,0.5209887976019849,44.522629429428044,8.152194621571988,0.31844436849321
1,115,526,410,0.2904084830094527,43.87628326299119,8.153750274302281,0.27830970760602314
1,116,526,409,0.34341954943045955,44.302239374743934,8.072815972568568,0.1751895505239887
1,117,526,408,0.3222747615253356,44.257511253464486,8.172318119452623,0.2034925503081427
1,118,526,407,0.37445959369954956,43.991579566942974,8.095100154264033,0.2778151874925589
1,119,526,406,0.2908845744795273,44.2626584676137,8.16049115591099,0.1608938215482062
1,120,526,405,0.47504902338115856,44.531017189071655,8.129925167347793,0.24476968588563716
1,121,526,404,0.4030099300715347,44.18149926043246,8.065865632978698,0.1051846139818505
1,122,526,403,0.29570392262283735,43.8723827421478,8.114123271987204,0.20998547338840032
1,123,526,402,0.34105557719283686,44.29435011407114,8.144902935022538,0.19313217766962373
1,124,526,401,0.46514629284316916,44.10136586569784,8.155591195838001,0.21384954398819775
1,125,526,400,0.5171957183496402,44.25557950013028,8.119765451694423,0.31008358093765676
1,126,526,399,0.6266101872634805,44.33786889118616,8.196724568777128,0.3330264584436784
1,127,526,398,0.714570880256189,43.967265021970924,8.171565177103462,0.38767042876101676
1,128,526,397,0.4937260485376419,44.008523529202336,8.111900201707698,0.3242339228360916
1,129,526,396,0.3714895922326613,44.53220960182922,8.158004881520577,0.13963125801742782
1,130,526,395,0.2726276468301537,44.31040912047934,8.212442767111765,0.2205992879321934
1,131,526,394,0.49542576332688243,43.83937547562449,8.212945244134701,0.2084861440339659
1,132,526,393,0.402128431923075,44.663865404857376,8.063180141633936,0.1966873057412193
1,133,526,392,0.443328474443867,44.560359895622184,8.076413125533215,0.3720427825902031
1,134,526,391,0.430415198489993,44.34301452563466,8.188452194195225,0.31803045049311884
1,135,526,390,0.4785705277595537,44.21776777066032,8.068526220363932,0.28588321953036644
1,136,526,389,0.5942457586829568,44.75464859318816,8.05527154544637,0.29258642637237686
1,137,526,388,0.5162519939546558,44.65739457868099,8.093653002761263,0.27105573677544315
1,138,526,387,0.4925366816846974,45.1655886376262,8.135392170377221,0.2926506291859092
1,139,526,386,0.417134241447558,44.71368454705519,8.110017883198442,0.24640558720967082
1,140,526,385,0.3634533403386466,44.72551311660351,8.08340042653797,0.2073915503423739
1,141,526,384,0.4782449463337652,44.611877966215125,8.081440769386543,0.27813809272839185
1,142,526,383,0.5235582387756575,44.86788149513785,8.07879696820151,0.29377527847974283
1,143,526,382,0.6975913952080055,44.84145545302539,8.070062726349338,0.322713419140124
1,144,526,381,0.5515419921987991,45.01166188771494,8.218449440862518,0.2921446929574122
1,145,526,380,0.6362142110690145,44.605259533897986,8.12396788740637,0.4269317568507664
1,146,526,379,0.5041460277100489,44.64553805564005,8.151025044002832,0.21348080202695535
1,147,526,378,0.4458481486308914,44.654672973383796,8.085121772349165,0.24967183465070003
1,148,526,377,0.47182206697362344,44.979446311043446,8.09864077749561,0.22714551161765767
1,149,526,376,0.4997684964591872,45.16909970441533,8.072800453890757,0.29923770362507635
1,150,526,375,0.7722444657461327,44.71844479522403,7.979990129208033,0.428744149249156
1,151,526,374,0.5020374428606127,44.746264860674145,8.039550136090456,0.38270126441861235
1,152,526,373,0.6633980858197522,44.94343394182284,8.018114778368945,0.4188492750121052
1,153,526,372,0.5057794219112086,44.828547471038576,7.996333434641982,0.21699474905229216
1,154,526,371,0.6840907962510476,45.13599873114832,8.04562135804782,0.44099371174687263
1,155,526,370,0.6386349939247459,44.38580078679489,8.164835640144219,0.32701531606794115
1,156,526,369,0.5935410563817562,44.7478584999761,8.098768188191391,0.3125177980153096
1,157,526,368,0.6104536670781299,44.77813474534353,8.16165833885694,0.37639043978539927
1,158,526,367,0.5583735979231639,44.42822535956801,8.118876715858235,0.2970058056919256
1,159,526,366,0.66866107966468,44.77385847459488,8.135835276929042,0.4457390814590869
1,160,526,365,0.5893168171064014,44.8051423825665,8.054504455871808,0.29780922774761837
1,161,526,364,0.5221572158755899,44.996352520027486,8.121873728860901,0.2679146496722394
1,162,526,363,0.523184560954676,45.33173819858926,8.130886764688878,0.2661748956881585
1,163,526,362,0.667475097625233,45.02505922719111,8.06748836516696,0.35613491600027924
1,164,526,361,0.8080032933754803,44.85588894480216,8.121183245264067,0.5403476856611074
1,165,526,360,0.6788649736586984,45.10952696036172,8.120704391075368,0.4359867142036264
1,166,526,359,0.6585453350273337,45.394947218790584,8.066261929812383,0.490577317496115
1,167,526,358,0.7036715150940491,44.92797275718418,8.037837247887051,0.5514627336198341
1,168,526,357,0.8080579975147277,44.963317865734574,8.03401762986313,0.4095220991374202
1,169,526,356,0.7102147973559925,45.33596051421813,8.094392844158506,0.4201046205092663
1,170,526,355,0.6560425695185488,45.16815216536332,8.105177339587721,0.3113586565456268
1,171,526,354,0.8087944536066578,45.39659910036923,8.05032199417203,0.42534315242161025
1,172,526,353,0.750087392243294,45.257373506626,8.089047095573841,0.4000500506683045
1,173,526,352,0.8637859365078073,45.44888615765594,8.114531231575082,0.4400467092130318
1,174,526,351,0.7396660627055647,45.051207628008484,8.11603969517091,0.3676205945665566
1,175,526,350,0.6098591762246282,45.316651871385154,8.160467085152604,0.3480302712256597
1,176,526,349,0.6024490530325797,45.28856433166969,8.146382454677441,0.27683287950332613
1,177,526,348,0.9026113565494611,45.06666404123702,8.035084533714906,0.5809538262048831
1,178,526,347,0.9167128785816008,45.00277845440238,8.164584796290878,0.47927464210802756
1,179,526,346,0.7381714697641736,45.5628681277487,8.056218892556322,0.6079986282495694
1,180,526,345,0.7251217628330908,45.33339874015778,8.13201498057636,0.396189659419549
1,181,526,344,0.9123805048815411,45.1917231011335,8.083689061858516,0.5386276054737423
1,182,526,343,0.6679679674790575,45.433885629028275,8.059483389858002,0.30959679874213986
1,183,526,342,0.6956193537763617,45.74767624009394,7.9906127501412065,0.5146189925789629
1,184,526,341,0.8535766422512516,44.948237725015716,8.069548489961646,0.570258590184637
1,185,526,340,0.7586373653998308,45.15627926744476,8.000954563909435,0.4628501261236614
1,186,526,339,0.8040396501392013,45.313777618886,8.123549788039321,0.3855395944169151
1,187,526,338,0.7955572487017349,45.90626690922264,8.149642706803226,0.4790554249589751
1,188,526,337,0.8521919687889489,45.642703381505996,8.035630683673332,0.4277766803588639
1,189,526,336,0.9652713393279048,45.778811090600435,8.088610595173341,0.6579080512225777
1,190,526,335,0.8422806452466177,45.340107178410236,8.037433595506542,0.5445146864901554
1,191,526,334,0.9044641537327422,45.36469740081104,8.041339565450023,0.5355484182652269
1,192,526,333,0.6442909140903705,45.760942216026365,8.109389307752878,0.22184240213885476
1,193,526,332,0.8504378843999986,45.68697610900865,8.068642631799259,0.4350630224945972
1,194,526,331,0.778699475123344,45.82446166722435,8.155280989948476,0.4998184799886257
1,195,526,330,0.7485626691371667,45.667147826217196,8.045158388988916,0.5158552084164667
1,196,526,329,0.7898960072739843,45.798710416153824,8.117307057452152,0.5335105503771177
1,197,526,328,0.8517016600483827,45.78950463937578,8.072058298681638,0.3963838295759473
1,198,526,327,0.9844038314138426,45.958031121254876,8.10570122012834,0.5956543739859255
1,199,526,326,0.7672403891505901,45.98469160229167,8.043533188660358,0.5145145110590853
1,200,526,325,0.9109734384798912,45.4211831911752,8.062345336686393,0.4263820620446504
1,201,526,324,0.8668743915490821,45.29006359054466,8.058261612165268,0.506957163702713
1,202,526,323,0.8902750814460186,46.09038700145461,8.021768535056907,0.5388674200659024
1,203,526,322,1.0321424090496805,46.15470945403297,8.095133499178331,0.5847469149484097
1,204,526,321,0.9931441107707141,45.64371102755658,8.093752696114825,0.4613322884068631
1,205,526,320,1.0818653507126919,45.461695276936425,8.090144950601136,0.6121829117699709
1,206,526,319,0.9388411066687792,45.95201659889795,8.13619668834993,0.5283232727187512
1,207,526,318,0.8918178301443916,46.17152075345406,8.131082475801588,0.512432087572861
1,208,526,317,0.947592225279839,46.39942356075767,8.039583476099704,0.5179963762448766
1,209,526,316,1.0029530687552775,46.1111815537812,8.075981554112227,0.5582159270320082
1,210,526,315,1.0042882409820666,45.91743944666347,8.025526102858894,0.5853145116935707
1,211,526,314,0.8838076622202852,45.811785875816184,8.056935908040193,0.5463341269059518
1,212,526,313,1.0116905814441688,46.04877760872381,8.025026373639054,0.5722941105765834
1,213,526,312,1.0339120842457572,45.9937515741553,8.135029230101043,0.5783711574238314
1,214,526,311,1.2764519235160487,45.84138919040394,8.071486293571132,0.7533018951029734
1,215,526,310,1.2193373886423609,46.597214140711976,8.041585857673018,0.5874129385541643
1,216,526,309,0.9476154961661984,46.553512433548626,8.111414840090198,0.5861618846435266
1,217,526,308,1.013938574698238,46.41717308562038,7.94211727041043,0.5935214912080112
1,218,526,307,0.9011787117832086,45.94256557837319,7.949057669471823,0.5301713221183798
1,219,526,306,0.9992763693438201,46.38891463751751,8.089137966316063,0.6485277843960495
1,220,526,305,1.1011187609483868,46.356793302306784,8.051425150025242,0.5152420789701294
1,221,526,304,1.2015902420513884,46.32907209576999,8.060153800856321,0.5724904994387389
1,222,526,303,1.0100157011265927,46.54264511429192,7.980043491962984,0.6094471985357405
1,223,526,302,1.0261899601982478,46.41467383170368,8.044758746087128,0.6002572827105583
1,224,526,301,0.8797353748958188,46.45945232489004,8.146023116235384,0.5263289420987552
1,225,526,300,1.0942041744438518,46.45431137337608,8.085834393716173,0.6097302296601943
1,226,526,299,1.0092096079215462,46.402793767883594,8.052028634653054,0.635150095567807
1,227,526,298,1.0732435709314063,45.911966197656106,8.020480138661128,0.690632086261725
1,228,526,297,1.0456352339879147,46.380268284706325,8.021890025084614,0.6445159287096831
1,229,526,296,1.1359898139415638,46.246165192230826,7.933340002778262,0.6475219698040123
1,230,526,295,0.9707905239746442,46.091917581744504,8.053224286469058,0.42681797830486934
1,231,526,294,1.0098038923318948,46.82319358724365,8.082185812538938,0.6428426457559895
1,232,526,293,1.3955500927916369,46.854164258119305,7.9586851696791285,0.8991809874289494
1,233,526,292,1.0460056969847127,46.78494729740027,8.004175186185096,0.6557693534558048
1,234,526,291,1.0748013548985837,46.5393053488532,7.978147418969821,0.569827904355812
1,235,526,290,1.3924538893256078,46.82215060383584,7.9870414773953895,0.860669734865614
1,236,526,289,1.5143097506348473,46.52014628015002,8.037983565270142,0.944698236466049
1,237,526,288,1.0934772171768987,46.58561354639216,7.928384656612599,0.7457272485220161
1,238,526,287,1.1872993796624356,46.293774066311,8.064903657266441,0.6356113510633402
1,239,526,286,1.2714860413304176,46.67154411439545,8.071221047285466,0.7289446007458975
1,240,526,285,1.4276800727617067,46.610297251957874,8.01917681679669,0.8865877853851591
1,241,526,284,1.1489944201913735,46.30241409207702,7.904546789932656,0.6765300092183519
1,242,526,283,1.2368805646581502,46.62275419999587,7.979445824123056,0.6478758440414291
1,243,526,282,1.3549062042131235,46.63553261715767,8.09254747472939,0.8214710863832622
1,244,526,281,1.3278382777414097,47.10625161574808,7.886583394140571,0.8168780774689512
1,245,526,280,1.2507620306978822,46.90882508303886,8.01008926017675,0.7382166551159706
1,246,526,279,1.285979993254273,46.716343601772,7.966601027602072,0.7678633447772037
1,247,526,278,1.1626806403923828,46.79300761076747,8.067497372200664,0.6628755678262863
1,248,526,277,1.2936659391445562,46.76348567382056,7.990776402651494,0.8589051301066788
1,249,526,276,1.300113515648059,46.72373926939726,8.045346222547968,0.6991053381937176
1,250,526,275,1.3631384976092593,46.53203983790982,8.052842603027969,0.7575121521228644
1,251,526,274,1.2881084975960535,46.775469622508325,8.11740655785683,0.754815345055383
1,252,526,273,1.4081660868615447,46.6521232829263,8.011693510059771,0.8850571173131868
1,253,526,272,1.4762075805221582,46.550601806095855,8.040691131014896,0.7605990738807016
1,254,526,271,1.3935432445583762,46.99350701311033,7.9439394792048645,0.7250309463420792
1,255,526,270,1.4245103017731653,46.98431745242548,8.081095980327813,0.6925979842775833
1,256,526,269,1.4020304050027008,46.480617906783074,7.979591784906237,0.8230174101163193
1,257,526,268,1.4061006625209005,46.900091854332466,7.98906318897587,0.7453809718914055
1,258,526,267,1.3376858929306075,47.18845749191605,8.016067686575806,0.756310437129378
1,259,526,266,1.4601973493630083,47.22335529104777,7.935517239095186,0.9008971178872501
1,260,526,265,1.4251768881603526,47.2349672585017,8.02742566205349,0.7895237080431976
1,261,526,264,1.673598185030904,47.01745872143208,8.064900902521243,0.9958844930107905
1,262,526,263,1.627227297470444,46.82469114601229,8.029131285788926,0.9316332240759885
1,263,526,262,1.5078754922808772,46.78698064296644,7.930639013214679,0.9297948920009493
1,264,526,261,1.392452220428888,47.14981483409859,8.00586477123488,0.8484682161008974
1,265,526,260,1.364237122189969,47.17778108030925,8.050052552126466,0.7500256401034547
1,266,526,259,1.6266154541854752,47.415606401026395,7.9129493952379235,0.940358980730156
1,267,526,258,1.5351310525357766,47.39022300438951,7.9538761103052,0.9721560566205465
1,268,526,257,1.5692772064602698,47.11377625844951,8.054688615230456,0.9463866298716022
1,269,526,256,1.3349499948025008,46.86621922970156,8.022279318951172,0.682867713091365
1,270,526,255,1.6392418554540185,47.1081409769933,8.028873516261331,1.0059484531696645
1,271,526,254,1.5975660390837192,47.256649198617204,8.103665764344852,0.8584589734738947
1,272,526,253,1.435270522793098,47.175528594868254,8.03022263455627,0.9402906359020645
1,273,526,252,1.5161571879968625,47.10486124500057,8.039323744066646,0.9602111550631157
1,274,526,251,1.607920035254549,47.32411923190457,8.145982124842096,0.9618663352922505
1,275,526,250,1.5950487607973498,47.16189570990583,7.992073712668919,0.944922704668207
1,276,526,249,1.567358871431049,47.15170868139365,7.960626478418477,0.9026449539068065
1,277,526,248,1.598853886146122,47.39709524989033,8.024075556034893,0.9843460534124799
1,278,526,247,1.592939189199859,47.24529940691133,8.023859886977776,0.906035725929838
1,279,526,246,1.6486058703742696,47.42018110427211,7.972318369563713,0.9819301470612447
1,280,526,245,1.8063738183955547,47.44680764290403,7.944888637947346,1.1198503868005707
1,281,526,244,1.3665090397897284,47.12700755726484,8.119894032013564,0.7596968575401171
1,282,526,243,1.6373311902997867,47.304794517582096,8.014742512307912,0.9142841273554706
1,283,526,242,1.6943641819404558,47.785539965340995,7.9581208862026775,0.906084895258058
1,284,526,241,1.7186205036224893,47.18046798658594,8.044194850831225,0.9295205216935966
1,285,526,240,1.6546124007358542,46.9707323544251,7.98931010487376,0.8369456201885213
1,286,526,239,1.5099311606426151,47.05159352233975,7.980893838530609,0.9365320228483185
1,287,526,238,1.7551039814506544,47.52559586289364,8.023149494258579,1.1580174034197086
1,288,526,237,1.923717940348456,47.54566447267245,7.924274704423737,1.229160267749967
1,289,526,236,1.5673188072762825,47.52960973646479,8.010455701850843,0.7998349189322157
1,290,526,235,1.848830558105338,47.869255699956895,8.09230703229497,1.1348222114646696
1,291,526,234,1.7253044557968895,46.9548967000219,8.014862742972658,1.1131551059924218
1,292,526,233,1.7666445206914245,47.711909799441564,7.969369113851396,1.0010131194263845
1,293,526,232,1.6654842561014978,48.01159725518599,7.961584467607465,0.9823501346537544
1,294,526,231,1.7580602176277544,47.385052811401465,7.96588554607609,0.8829736703413261
1,295,526,230,1.9549111794075225,47.5844140843567,7.973363949621978,1.1638475985199195
1,296,526,229,1.8848199512663806,47.51440162078117,7.965943732777609,1.0257459563896003
1,297,526,228,2.02712792401583,47.500046661243935,8.03402147853922,1.2012671236679606
1,298,526,227,1.9754961149780037,47.65618302799964,7.892043430365198,1.0422290839942467
1,299,526,226,1.9028156608510474,48.097216399882875,8.029556833863893,1.153672476144624
1,300,526,225,2.0634282759167855,48.215343860548174,7.962502607866325,1.283068610159223
1,301,526,224,1.9258767772160246,47.71276074373245,8.002078262587109,1.0698969011984822
1,302,526,223,1.9820254080548179,48.2708734622724,7.9208900983469555,1.076689722124755
1,303,526,222,1.8647485466010347,47.84129903706376,8.051370845239468,0.932920757458028
1,304,526,221,1.9180083018123362,48.27377039891326,8.046160457318315,1.1031662613976552
1,305,526,220,1.8418429267115668,47.84960095741013,8.030066889679583,1.0352996052388324
1,306,526,219,2.047594779481167,47.92314477173307,7.896644318365296,1.0840788998287545
1,307,526,218,1.8096468946200293,47.99910589347051,8.021502962419742,1.0928723439151067
1,308,526,217,2.04744593600313,48.69475284182937,7.997938639117851,1.1652515034999025
1,309,526,216,1.946965013454289,48.155107648518104,7.889141123963517,1.0599951975951452
1,310,526,215,2.116275713281292,47.80024588797743,7.973257052802137,1.1976998877758174
1,311,526,214,2.0796411957377874,48.22266080920501,7.993356340173604,1.2970377951812875
1,312,526,213,2.2156718907312554,47.92251665919709,8.002863578759898,1.3419151239283758
1,313,526,212,2.1013851129409984,47.911414312476715,7.981653809960236,1.2204623190011366
1,314,526,211,1.8458914312323893,48.26705144403079,7.986986011785864,1.126758975862473
1,315,526,210,2.032802582491552,48.0758319673783,8.049980144936612,1.103310911507075
1,316,526,209,1.9161487358101557,48.15493449737511,8.035848621342161,1.1241316497700615
1,317,526,208,2.0043271044566087,48.11099167777974,7.813884638419566,1.184358387761004
1,318,526,207,2.2533511315173014,48.208141426560445,7.950834074025254,1.2838998941843311
1,319,526,206,2.1636156621440636,48.24901280933933,7.958270018351859,1.2992504620414458
1,320,526,205,2.0195189503991613,47.701110290493006,7.871468968783947,1.1235999835458834
1,321,526,204,1.9947986151442472,48.34633594489954,7.970644813933659,1.2060949974075443
1,322,526,203,2.1297169468323562,47.96983845302741,8.032449789512082,1.2882865938859713
1,323,526,202,1.9953287119620886,47.878874511099944,7.904923791629524,0.9481558748637444
1,324,526,201,2.0716665780888546,48.231036245328816,7.981351592263931,1.3025874264803414
1,325,526,200,2.199723735272177,48.284885291106804,7.912478452594412,1.05743173993205
1,326,526,199,2.311608805569307,48.117701180170364,7.924889739912603,1.306609086557005
1,327,526,198,2.2597655616593086,48.50365902053715,8.041040660992108,1.400523674258355
1,328,526,197,1.9297754673375846,48.00110446794968,7.93024264396201,1.1056294039083547
1,329,526,196,2.249024167349312,48.24546081472486,7.9841750683919,1.205268249169594
1,330,526,195,2.234158566458763,48.222341160417095,7.856076104373124,1.2247439892427963
1,331,526,194,2.2873379061701304,48.37131771484686,8.059006962985187,1.4171472002768242
